state_dim,lstm_hidden,mlp_hidden,num_layers,max_len,num_epochs,eagen_minus_time,eaforward_time,eye_time,bench_name,base_model_name,dataset_path,td,batch_size,lr,weight_decay,beta,alpha,dropout,gamma,timestamp,action_length_mean,action_length_std,action_length_25%,action_length_75%,eye_speed_mean,eye_speed_std,eye_speed_25%,eye_speed_75%,avg_acc_lens_mean,avg_acc_lens_std,avg_acc_lens_25%,avg_acc_lens_75%,eagle_speed_mean,eagle_speed_std,eagle_speed_25%,eagle_speed_75%,optimal_avg_acc_lens_diff_mean,optimal_avg_acc_lens_diff_std,optimal_avg_acc_lens_diff_25%,optimal_avg_acc_lens_diff_75%,ratio
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.002,0.1,0.98,2025-07-30 02:25:44,2.742999,1.096926,2.0,3.299999952316284,33.233513,16.030094,23.237958908081055,43.271568298339844,2.7383502,1.3947974,1.8629690408706665,3.54031503200531,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.3802643,0.6475753,-0.6380287408828735,0.0006502055330201983,0.97581553
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.002,0.1,0.98,2025-07-30 02:29:29,2.7419796,1.0987028,2.0,3.299999952316284,33.220966,16.017475,23.2005615234375,43.26511764526367,2.738676,1.3947897,1.8659849166870117,3.541347861289978,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.37993872,0.646048,-0.6333777904510498,0.0005701780319213867,0.9754471
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.002,0.2,0.99,2025-07-30 02:56:08,3.0232263,1.2541654,2.1000001430511475,3.700000047683716,33.945507,16.987644,23.183218002319336,44.29335403442383,2.8342445,1.5073385,1.8779501914978027,3.6612446308135986,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.2843698,0.5541671,-0.47307777404785156,0.006548754870891571,0.9967214
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.002,0.2,0.99,2025-07-30 03:00:59,3.0215387,1.254581,2.1000001430511475,3.700000047683716,33.919884,16.988628,23.03828239440918,44.202308654785156,2.8334794,1.5077239,1.8769075274467468,3.6609888076782227,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.285135,0.55505836,-0.4742010831832886,0.006740570068359375,0.99596906
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.002,0.2,0.98,2025-07-30 03:27:14,2.5590525,0.95685285,1.899999976158142,3.1000001430511475,32.597237,15.189703,23.352364540100098,42.46702194213867,2.6598225,1.2971424,1.8556314706802368,3.4425514936447144,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.45879197,0.7288669,-0.7592715620994568,1.1356314644217491e-06,0.95713294
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.002,0.2,0.98,2025-07-30 03:32:42,2.5595188,0.95865506,1.899999976158142,3.1000001430511475,32.60197,15.18372,23.305360794067383,42.46702194213867,2.6596472,1.298541,1.8568940162658691,3.4388391971588135,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.4589673,0.72932154,-0.756224513053894,1.460291514376877e-07,0.95727193
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.003,0.1,0.99,2025-07-30 03:57:52,2.7610667,1.1624562,2.0,3.4000000953674316,33.337383,16.252544,23.142501831054688,43.35248947143555,2.7515862,1.4269882,1.852281093597412,3.552027106285095,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.3670283,0.63545215,-0.6161370277404785,0.0008053779602050781,0.97886544
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.003,0.1,0.99,2025-07-30 04:01:03,2.7591805,1.1616635,2.0,3.4000000953674316,33.33342,16.250172,23.237958908081055,43.38692855834961,2.751239,1.4258732,1.8586236238479614,3.560458779335022,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.36737543,0.63665897,-0.6155053377151489,0.0012695469777099788,0.97874904
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.003,0.1,0.98,2025-07-30 04:28:14,2.8367133,1.216288,2.0,3.5,33.52655,16.555128,23.132113456726074,43.68235206604004,2.779506,1.4606932,1.8571085929870605,3.5943151712417603,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.3391084,0.6056232,-0.5690295696258545,0.00182240828871727,0.9844198
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.003,0.1,0.98,2025-07-30 04:31:08,2.8376212,1.2152119,2.0,3.5,33.561653,16.553663,23.237958908081055,43.81814193725586,2.7797565,1.4608582,1.8589372038841248,3.5902812480926514,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.33885768,0.606327,-0.569646418094635,0.0018447637557983398,0.9854505
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.003,0.2,0.99,2025-07-30 04:56:55,2.951038,1.2936666,2.0,3.700000047683716,33.763195,16.938461,23.140291213989258,44.00440216064453,2.8187542,1.5087701,1.8636486530303955,3.644287586212158,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.29986036,0.56794375,-0.49770450592041016,0.0038492530584335327,0.9913683
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.003,0.2,0.99,2025-07-30 05:01:37,2.9498124,1.2933304,2.0,3.700000047683716,33.82134,16.939962,23.17039680480957,44.00440216064453,2.8188756,1.508819,1.8608458638191223,3.6410000324249268,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.29973903,0.5687722,-0.5011585354804993,0.00425267219543457,0.9930755
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.003,0.2,0.98,2025-07-30 05:29:07,2.7872396,1.181053,2.0,3.4000000953674316,33.405914,16.358875,23.183218002319336,43.50382614135742,2.761993,1.4387319,1.8577904105186462,3.568387269973755,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.35662156,0.62448597,-0.5973407626152039,0.0010525882244110107,0.98087764
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.003,0.2,0.98,2025-07-30 05:33:00,2.7890925,1.177831,2.0,3.4000000953674316,33.38039,16.363382,23.135271072387695,43.53814697265625,2.7619617,1.438097,1.856398344039917,3.5709937810897827,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.35665298,0.62414515,-0.6022660732269287,0.0012728571891784668,0.9801282
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.004,0.1,0.99,2025-07-30 05:56:31,2.7447278,1.1068615,2.0,3.299999952316284,33.24023,16.0898,23.37576198577881,43.235713958740234,2.7380803,1.4061625,1.8654937148094177,3.5318702459335327,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.38053462,0.65623313,-0.6278802156448364,0.0005975919775664806,0.97601277
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.004,0.1,0.99,2025-07-30 06:01:25,2.7438903,1.1092237,2.0,3.299999952316284,33.236717,16.09199,23.34744167327881,43.21278953552246,2.7376852,1.4060106,1.8636313676834106,3.525779366493225,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.38092926,0.6564586,-0.6293973922729492,0.0008127205073833466,0.97590965
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.004,0.1,0.98,2025-07-30 06:18:31,2.806669,1.1539116,2.0,3.4000000953674316,33.45347,16.310877,23.23795986175537,43.53874969482422,2.7641013,1.4322634,1.8629252910614014,3.574567675590515,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.35451335,0.6241523,-0.5942134857177734,0.001514781848527491,0.98227394
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.004,0.1,0.98,2025-07-30 06:26:20,2.8056538,1.1536344,2.0,3.4000000953674316,33.391235,16.339773,23.13714599609375,43.492183685302734,2.763955,1.4326756,1.8664310574531555,3.5706528425216675,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.35465917,0.62427837,-0.5929704904556274,0.0012902617454528809,0.98044664
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.004,0.2,0.99,2025-07-30 06:38:21,2.8940492,1.1500909,2.1000001430511475,3.5,33.604576,16.482672,23.232226371765137,43.771575927734375,2.787216,1.4489269,1.8754739165306091,3.6005806922912598,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.33139852,0.60085195,-0.5498064756393433,0.0027612298727035522,0.98671085
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.004,0.2,0.99,2025-07-30 06:59:17,2.7153563,1.2092355,1.899999976158142,3.4000000953674316,33.183117,16.264357,23.073734283447266,43.084495544433594,2.740466,1.434554,1.837490200996399,3.5368868112564087,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.37814856,0.64399076,-0.6305714845657349,0.0002640110324136913,0.9743358
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.004,0.2,0.98,2025-07-30 07:05:13,2.8436217,1.0815891,2.1000001430511475,3.4000000953674316,33.395607,16.234299,23.35236358642578,43.53814697265625,2.7619004,1.4183147,1.8813635110855103,3.562858462333679,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.35671404,0.63149184,-0.5908787250518799,0.0016184337437152863,0.980575
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.004,0.2,0.98,2025-07-30 07:29:17,2.4677606,1.0556791,1.8000000715255737,3.0,32.391674,15.301779,23.018991470336914,41.87117576599121,2.6392372,1.319532,1.82022362947464,3.3901734352111816,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.4793773,0.73515475,-0.8014007806777954,-3.3497797176096356e-06,0.95109713
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.005,0.1,0.99,2025-07-30 07:32:28,3.02224,1.2488714,2.1000001430511475,3.700000047683716,33.812798,16.91364,23.188820838928223,43.992401123046875,2.8249686,1.50949,1.874156653881073,3.6364541053771973,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.2936461,0.5609993,-0.4826829433441162,0.0045770686119794846,0.99282473
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.005,0.1,0.99,2025-07-30 07:59:33,2.800557,1.294399,2.0,3.5,33.50936,16.698017,23.07373332977295,43.44601058959961,2.7756648,1.4849886,1.8362820148468018,3.5786404609680176,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.3429497,0.6113726,-0.5717917680740356,0.0013500936329364777,0.9839151
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.005,0.1,0.98,2025-07-30 08:01:57,2.554455,0.9378279,1.899999976158142,3.1000001430511475,32.37047,15.125288,23.13339614868164,41.96296310424805,2.6429026,1.294657,1.84568852186203,3.401334047317505,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.4757118,0.7399706,-0.7756803035736084,0.0,0.9504745
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.005,0.1,0.98,2025-07-30 08:25:29,2.3685772,1.0711612,1.7000000476837158,3.0,32.038067,15.114236,22.758289337158203,41.24467468261719,2.6009605,1.306431,1.785745084285736,3.342830181121826,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.517654,0.7600944,-0.8542784452438354,-0.001512836548499763,0.94071436
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.005,0.2,0.99,2025-07-30 08:31:46,2.6476786,1.219722,1.899999976158142,3.299999952316284,33.02157,16.19053,22.968584060668945,42.7935791015625,2.7173076,1.4286417,1.814473032951355,3.494753837585449,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.40130714,0.6618891,-0.6713818609714508,8.992699804366566e-06,0.96959233
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.005,0.2,0.99,2025-07-30 08:52:23,2.6041517,1.2421833,1.8000000715255737,3.200000047683716,32.96158,16.18111,22.85940170288086,42.78205490112305,2.7082176,1.4263264,1.8085771799087524,3.4974859952926636,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.41039684,0.67091525,-0.6847391128540039,5.96490554016782e-06,0.9678309
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.005,0.2,0.98,2025-07-30 08:59:23,2.501618,1.099593,1.8000000715255737,3.1000001430511475,32.43452,15.558651,22.984054565429688,41.784379959106445,2.6492736,1.3535535,1.8114265203475952,3.3946863412857056,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.4693411,0.7184792,-0.774282693862915,-1.3673165085492656e-05,0.9523552
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.005,0.2,0.98,2025-07-30 09:24:14,2.7921505,1.3051519,1.899999976158142,3.5,33.520535,16.683716,23.018991470336914,43.48460006713867,2.773994,1.4879012,1.8302199244499207,3.5696390867233276,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.34462056,0.61198366,-0.5724962949752808,0.0009415745735168457,0.98424315
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.006,0.1,0.99,2025-07-30 09:25:49,2.7712603,1.1626666,2.0,3.299999952316284,33.114956,16.257252,23.132112503051758,42.79358100891113,2.7332234,1.4359511,1.8484882712364197,3.492585062980652,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.38539103,0.6513669,-0.6269199848175049,3.742646731552668e-05,0.97233444
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.006,0.1,0.99,2025-07-30 09:53:26,2.7069373,1.2673368,1.899999976158142,3.4000000953674316,33.27407,16.440714,23.01898956298828,43.20123100280762,2.7463648,1.45871,1.820604145526886,3.5435553789138794,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.3722497,0.63698095,-0.6279807090759277,0.0002174973487854004,0.97700644
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.006,0.1,0.98,2025-07-30 09:55:04,2.6741407,1.0365119,2.0,3.200000047683716,32.794647,15.73156,23.128475189208984,42.456098556518555,2.6919796,1.3670508,1.8556169867515564,3.447854518890381,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.42663485,0.6907796,-0.6994212865829468,7.152225123263634e-07,0.96292937
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.006,0.1,0.98,2025-07-30 10:23:44,2.382481,1.0649064,1.7000000476837158,3.0,32.067837,15.131848,22.90950584411621,41.28032112121582,2.6075542,1.311341,1.7928836941719055,3.3400065898895264,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.51106024,0.75723344,-0.8500699996948242,-0.0007744468748569489,0.9415885
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.006,0.2,0.99,2025-07-30 10:25:17,3.1572533,1.3095272,2.200000047683716,3.799999952316284,33.96422,17.217846,23.023911476135254,44.29513740539551,2.8482735,1.5442206,1.8715062737464905,3.6621315479278564,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.27034083,0.5375398,-0.42974698543548584,0.005052387714385986,0.9972708
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.006,0.2,0.98,2025-07-30 10:45:22,2.5874665,1.2873619,1.8000000715255737,3.200000047683716,32.930134,16.350662,22.74635887145996,42.7004508972168,2.7067785,1.4482168,1.7919742465019226,3.4822819232940674,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.4118358,0.67079645,-0.6874166131019592,1.2576302310662868e-06,0.9669076
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.006,0.2,0.99,2025-07-30 10:53:29,2.6380463,1.3337923,1.8000000715255737,3.299999952316284,33.054073,16.551804,22.655048370361328,42.78205871582031,2.7253153,1.4739423,1.795658826828003,3.4992802143096924,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.39329913,0.65400743,-0.6553786993026733,1.8775405123960809e-06,0.9705468
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.007,0.1,0.99,2025-07-30 11:16:03,2.4025753,1.1752429,1.600000023841858,3.0,32.280304,15.564762,22.74635887145996,41.39589309692383,2.6275942,1.3648385,1.7781238555908203,3.3689656257629395,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.49102014,0.73712265,-0.8154670000076294,-0.000496983528137207,0.94782704
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.006,0.2,0.98,2025-07-30 11:23:11,2.3372333,1.0255015,1.7000000476837158,2.9000000953674316,31.938124,14.894719,22.90950584411621,41.23375701904297,2.5854743,1.279019,1.7970565557479858,3.315035104751587,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.53314036,0.777239,-0.8864141702651978,-0.0023401975631713867,0.9377798
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.007,0.1,0.98,2025-07-30 11:44:44,2.305687,1.1133616,1.600000023841858,3.0,31.84138,15.138622,22.56983184814453,40.94224166870117,2.5825276,1.3126976,1.7693665623664856,3.3064526319503784,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.53608686,0.77003306,-0.8842200040817261,-0.0048018693923950195,0.93493915
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.007,0.1,0.99,2025-07-30 11:50:38,2.5898764,1.3119183,1.7000000476837158,3.200000047683716,32.919598,16.389687,22.567373275756836,42.56081199645996,2.7100098,1.4583972,1.7908947467803955,3.4861068725585938,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.40860453,0.6667549,-0.6820427179336548,4.76837158203125e-07,0.9665982
10,128,128,1,7,100,0.07169,0.00284,0.0004,shareGPT,ds,data/scores_rb/shareGPT-ds-d7-topk10-t1,t1d7,64,5e-05,0.0001,0.003237,0.007,0.1,0.98,2025-07-30 12:05:32,2.0679088,0.93278253,1.399999976158142,2.6000001430511475,30.615952,13.893685,22.40314483642578,39.102420806884766,2.4525597,1.1760696,1.7375486493110657,3.1030102968215942,34.057167,19.388922,20.864917755126953,45.04869842529297,-0.6660549,0.87803155,-1.0836721658706665,-0.030113965272903442,0.89895767
